len,spec_chars,domain,depth,numericals_count,word_count,label
19,3,0,2,11,1,1
85,9,0,4,0,34,1
33,3,0,3,0,13,1
80,8,0,4,0,33,1
59,5,0,3,0,22,1
42,3,0,1,0,22,1
62,6,0,2,2,35,1
44,2,0,3,1,14,1
45,2,0,4,1,14,1
23,1,0,3,1,10,1
158,20,0,3,14,40,1
26,3,0,2,0,6,1
62,3,0,2,0,40,1
128,7,0,3,41,24,1
57,2,0,2,16,12,1
45,5,0,3,13,12,1
33,1,0,5,3,14,1
35,2,0,3,0,18,1
42,2,0,5,1,19,1
29,2,0,2,0,14,1
55,2,0,3,25,10,1
82,8,0,4,0,33,1
82,8,0,4,0,35,1
83,8,0,4,5,33,1
26,1,0,3,0,6,1
49,2,0,3,1,23,1
82,8,0,4,0,34,1
83,8,0,4,2,33,1
51,2,0,2,0,27,1
83,8,0,4,0,35,1
83,8,0,4,0,36,1
77,3,0,5,22,20,1
63,5,0,3,1,40,1
77,3,0,5,19,20,1
98,4,0,5,20,45,1
27,4,0,1,2,6,1
30,3,0,1,0,15,1
36,1,0,4,0,16,1
140,9,0,6,43,30,1
129,4,0,7,23,46,1
107,7,0,6,2,61,1
56,7,0,1,0,26,1
38,2,0,3,0,20,1
25,2,0,2,0,15,1
18,2,0,1,0,1,1
74,2,0,5,19,24,1
65,5,0,4,12,31,1
71,2,0,5,4,27,1
50,4,0,5,0,12,1
81,3,0,3,21,26,1
28,1,0,3,0,12,1
114,10,0,5,12,49,1
56,5,0,3,2,23,1
61,5,0,3,2,28,1
68,1,0,4,19,21,1
36,2,0,3,0,22,1
60,1,0,4,18,20,1
37,2,0,2,0,20,1
35,2,0,3,1,10,1
63,5,0,3,4,39,1
145,9,0,2,47,27,1
49,2,0,4,0,37,1
64,5,0,3,12,31,1
81,7,0,5,0,40,1
33,2,0,3,0,10,1
250,7,0,3,30,38,1
93,3,0,5,15,39,1
94,3,0,5,15,42,1
79,7,0,4,0,36,1
45,1,0,4,0,30,1
102,6,0,3,25,27,1
79,4,0,9,0,44,1
60,1,0,4,20,19,1
60,1,0,4,18,18,1
34,2,0,3,0,10,1
65,6,0,3,1,36,1
54,1,0,3,18,9,1
54,1,0,3,21,10,1
50,6,0,3,0,26,1
53,4,0,3,0,22,1
69,6,0,3,1,44,1
292,3,0,9,148,18,1
31,1,0,3,1,15,1
23,1,0,2,0,16,1
16,1,0,2,0,7,1
55,6,0,1,0,22,1
56,3,0,5,0,26,1
88,7,0,4,19,27,1
34,1,0,4,0,11,1
82,2,0,5,24,37,1
20,1,0,2,1,9,1
234,11,0,2,29,43,1
192,27,0,1,29,49,1
67,1,0,5,18,30,1
59,6,0,1,0,33,1
32,1,0,3,4,17,1
20,1,0,1,0,7,1
27,1,0,3,0,12,1
78,3,0,6,20,20,1
65,2,0,4,24,20,1
22,1,0,4,0,4,1
27,1,0,2,1,12,1
38,3,0,3,0,20,1
56,3,0,4,1,30,1
22,1,0,2,0,9,1
57,3,0,3,0,26,1
69,1,0,4,18,30,1
68,1,0,3,18,30,1
68,1,0,3,19,28,1
69,1,0,4,19,28,1
68,1,0,3,23,27,1
69,1,0,4,23,27,1
69,1,0,4,20,29,1
72,3,0,5,19,13,1
103,12,0,2,1,54,1
48,2,0,5,0,28,1
199,11,0,3,104,25,1
55,1,0,5,1,9,1
64,2,0,3,23,17,1
61,2,0,6,0,24,1
29,2,0,2,0,17,1
50,1,0,2,22,13,1
37,3,0,2,1,15,1
66,2,0,6,0,28,1
15,3,0,1,11,0,1
55,4,0,4,0,18,1
73,4,0,3,35,8,1
47,2,0,4,0,24,1
27,2,0,2,0,9,1
77,2,0,6,20,22,1
242,1,0,3,29,21,1
431,3,0,3,55,43,1
77,2,0,5,20,25,1
35,5,0,1,0,13,1
44,6,0,1,4,22,1
83,5,0,10,0,30,1
24,2,0,3,0,6,1
89,3,0,5,25,32,1
88,3,0,5,24,32,1
77,2,0,5,24,25,1
56,7,0,1,4,26,1
33,3,0,1,2,11,1
73,2,0,4,18,27,1
74,2,0,4,23,26,1
41,4,0,1,0,24,1
39,3,0,2,0,30,1
38,3,0,1,0,23,1
73,2,0,4,21,26,1
95,8,0,0,2,35,1
74,2,0,4,17,25,1
73,2,0,4,19,27,1
74,2,0,4,21,25,1
44,1,0,5,0,27,1
74,2,0,4,19,25,1
73,2,0,4,24,25,1
264,24,0,4,26,63,1
43,3,0,3,0,20,1
12,1,0,2,0,1,1
17,1,0,2,0,7,1
34,1,0,3,0,24,1
43,2,0,4,0,16,1
41,2,0,4,0,16,1
42,5,0,1,0,23,1
43,4,0,2,14,22,1
150,2,0,11,39,49,1
35,1,0,2,5,5,1
14,1,0,1,3,2,1
111,2,0,4,23,19,1
24,2,0,2,1,14,1
69,6,0,3,1,41,1
69,6,0,3,1,42,1
18,1,0,2,1,8,1
17,1,0,2,1,2,1
18,2,0,1,2,7,1
24,3,0,2,1,8,1
149,5,0,1,84,15,1
55,2,0,3,22,14,1
56,5,0,3,4,20,1
98,5,0,6,25,24,1
107,3,0,8,1,58,1
37,1,0,2,4,8,1
34,4,0,2,0,18,1
65,4,0,6,0,28,1
42,5,0,2,0,15,1
43,3,0,2,0,25,1
31,2,0,3,0,17,1
35,2,0,3,0,17,1
48,3,0,3,0,29,1
124,6,0,4,17,36,1
10,1,0,1,0,6,1
100,1,0,5,45,15,1
55,3,0,3,0,32,1
33,2,0,2,0,22,1
246,7,0,3,34,33,1
43,3,0,2,0,25,1
22,2,0,1,0,9,1
49,4,0,3,0,26,1
21,4,0,2,0,10,1
60,4,0,3,4,19,1
42,1,0,3,4,8,1
41,1,0,3,5,8,1
54,4,0,5,3,24,1
54,4,0,4,2,28,1
191,13,0,1,96,40,1
62,3,0,5,1,43,1
103,2,0,6,39,15,1
103,2,0,6,42,14,1
17,1,0,1,4,1,1
37,2,0,4,0,13,1
45,3,0,4,0,23,1
55,3,0,4,16,17,1
67,8,0,3,4,11,1
39,3,0,3,1,13,1
30,4,0,1,0,10,1
28,3,0,2,0,7,1
93,7,0,5,5,37,1
48,3,0,5,0,17,1
24,1,0,2,0,10,1
26,5,0,1,9,6,1
54,3,0,2,0,31,1
43,2,0,3,0,22,1
96,10,0,1,41,25,1
47,5,0,2,5,18,1
23,2,0,3,0,8,1
68,4,0,4,18,13,1
75,4,0,2,2,42,1
33,3,0,1,2,11,1
14,1,0,2,0,4,1
30,3,0,0,1,18,1
14,1,0,1,1,2,1
111,6,0,8,34,18,1
50,3,0,2,0,21,1
143,12,0,7,4,57,1
31,3,0,1,0,18,1
31,2,0,2,0,19,1
72,5,0,7,3,23,1
72,6,0,5,0,28,1
44,2,0,3,0,27,1
36,4,0,3,11,9,1
51,1,0,4,1,29,1
13,1,0,1,2,1,1
101,4,0,7,24,42,1
32,2,0,5,0,14,1
25,2,0,1,0,13,1
27,2,0,1,0,13,1
36,2,0,3,0,15,1
326,41,0,5,74,59,1
44,3,0,3,2,23,1
46,5,0,2,5,21,1
54,2,0,3,27,11,1
41,5,0,2,3,16,1
28,2,0,1,2,10,1
22,2,0,1,0,9,1
11,1,0,1,0,5,1
70,4,0,2,0,18,1
52,2,0,1,0,28,1
21,2,0,0,0,14,1
17,1,0,0,0,14,1
68,6,0,4,0,31,1
25,1,0,2,0,14,1
55,4,0,3,1,24,1
45,5,0,4,10,15,1
36,3,0,4,0,10,1
78,9,0,1,12,23,1
55,4,0,3,0,19,1
45,2,0,5,0,16,1
40,3,0,3,0,24,1
94,2,0,8,15,31,1
81,10,0,4,0,26,1
81,11,0,4,0,28,1
21,1,0,1,0,13,1
35,1,0,3,13,10,1
77,10,0,4,0,28,1
77,10,0,4,0,28,1
77,10,0,4,0,28,1
81,11,0,4,0,31,1
51,9,0,1,0,26,1
77,10,0,4,0,28,1
55,10,0,1,0,28,1
81,11,0,4,0,30,1
77,10,0,4,0,28,1
81,11,0,4,0,29,1
20,2,0,1,2,10,1
45,3,0,3,2,20,1
54,9,0,1,0,24,1
25,2,0,1,0,13,1
54,2,0,3,0,24,1
78,9,0,4,0,25,1
64,6,0,2,1,22,1
82,6,0,4,1,45,1
34,4,0,2,10,17,1
45,7,0,1,2,23,1
29,3,0,0,2,12,1
45,7,0,1,2,23,1
30,2,0,0,0,26,1
49,3,0,0,0,36,1
52,3,0,1,0,33,1
53,3,0,0,0,37,1
60,4,0,3,2,15,1
24,2,0,1,0,12,1
51,4,0,3,3,14,1
48,3,0,2,0,31,1
46,5,0,5,10,15,1
53,3,0,3,0,30,1
43,4,0,4,0,23,1
59,3,0,3,4,21,1
38,2,0,5,0,17,1
34,2,0,3,0,22,1
14,1,0,1,2,3,1
25,4,0,1,0,3,1
119,8,0,6,0,45,1
33,2,0,4,3,12,1
85,4,0,7,0,43,1
68,2,0,6,0,34,1
68,2,0,6,0,33,1
23,2,0,2,4,5,1
34,3,0,2,0,12,1
43,2,0,3,0,20,1
50,2,0,4,0,21,1
22,1,0,3,0,13,1
52,4,0,4,0,22,1
139,6,0,10,22,63,1
41,3,0,1,3,16,1
179,18,0,1,11,36,1
37,2,0,3,3,22,1
97,3,0,4,24,21,1
47,3,0,4,2,15,1
68,2,0,3,22,19,1
41,4,0,2,0,17,1
68,2,0,4,21,18,1
67,2,0,4,20,17,1
49,1,0,6,0,27,1
30,2,0,3,0,5,1
43,1,0,4,0,25,1
68,4,0,4,0,31,1
23,2,0,2,0,5,1
47,2,0,3,4,19,1
27,1,0,3,0,11,1
132,10,0,8,0,55,1
62,3,0,7,0,25,1
39,4,0,2,2,13,1
36,2,0,3,1,13,1
224,10,0,2,31,34,1
225,10,0,2,30,32,1
225,10,0,2,28,30,1
14,1,0,1,1,4,1
34,3,0,3,0,11,1
97,8,0,3,1,44,1
94,9,0,3,12,38,1
48,4,0,4,2,25,1
54,4,0,1,0,24,1
68,5,0,3,0,26,1
41,2,0,5,8,12,1
95,9,0,3,12,38,1
84,4,0,8,0,35,1
164,14,0,7,6,51,1
163,14,0,6,6,51,1
92,4,0,5,0,44,1
30,2,0,2,0,7,1
45,3,0,3,0,28,1
79,5,0,3,24,15,1
23,3,0,1,2,7,1
34,3,0,1,0,26,1
27,2,0,2,0,11,1
72,3,0,6,21,13,1
38,3,0,4,0,13,1
37,3,0,3,0,10,1
68,5,0,5,2,30,1
34,3,0,2,0,12,1
28,2,0,1,0,16,1
46,3,0,6,14,14,1
41,2,0,2,0,24,1
40,3,0,3,4,23,1
246,7,0,3,33,39,1
43,2,0,4,1,18,1
24,1,0,2,0,18,1
246,7,0,3,34,45,1
247,7,0,3,40,32,1
98,4,0,10,19,20,1
51,3,0,3,0,23,1
49,3,0,2,0,25,1
68,2,0,3,24,19,1
31,2,0,2,0,13,1
97,3,0,7,20,23,1
57,2,0,2,21,13,1
36,3,0,2,0,17,1
98,4,0,7,23,34,1
58,2,0,2,17,12,1
34,4,0,2,0,8,1
58,4,0,5,0,28,1
69,1,0,4,22,28,1
24,2,0,2,0,6,1
105,9,0,5,20,30,1
105,9,0,5,17,31,1
33,2,0,3,0,7,1
105,9,0,5,22,31,1
246,7,0,3,24,47,1
246,7,0,3,33,48,1
246,7,0,3,25,42,1
70,1,0,4,21,27,1
39,1,0,4,0,26,1
246,7,0,3,30,37,1
25,1,0,2,0,14,1
246,7,0,3,37,32,1
246,7,0,3,35,32,1
246,7,0,3,26,52,1
124,9,0,5,50,29,1
120,9,0,5,43,28,1
246,7,0,3,36,36,1
246,7,0,3,31,43,1
54,3,0,4,4,29,1
39,2,0,5,0,11,1
252,7,0,3,38,44,1
246,7,0,3,32,46,1
124,9,0,5,49,28,1
73,5,0,5,0,31,1
58,4,0,5,1,23,1
78,6,0,5,3,32,1
57,4,0,4,1,23,1
17,1,0,1,3,0,1
69,5,0,5,2,29,1
69,5,0,5,2,29,1
100,6,0,5,17,26,1
26,4,0,1,0,18,1
41,4,0,4,8,12,1
42,2,0,1,0,34,1
130,14,0,4,21,41,1
20,1,0,2,0,12,1
128,10,0,3,2,60,1
49,1,0,4,0,24,1
111,7,0,8,1,57,1
28,2,0,2,1,11,1
27,2,0,1,1,11,1
22,1,0,3,1,7,1
226,12,0,4,81,34,1
30,4,0,1,10,14,1
22,4,0,1,10,2,1
64,2,0,2,5,29,1
69,1,0,5,19,21,1
40,3,0,3,0,13,1
41,2,0,5,0,7,1
74,3,0,8,0,33,1
53,4,0,3,0,28,1
41,2,0,3,0,20,1
27,2,0,1,0,17,1
26,2,0,1,0,10,1
26,2,0,1,0,11,1
66,10,0,3,13,21,1
365,24,0,16,11,69,1
56,4,0,3,3,25,1
49,1,0,3,0,31,1
29,2,0,2,0,9,1
40,3,0,2,0,13,1
60,3,0,5,0,38,1
30,2,0,2,0,17,1
94,7,0,5,23,18,1
94,7,0,5,13,18,1
92,7,0,5,19,20,1
93,7,0,5,26,19,1
93,7,0,5,25,18,1
94,7,0,5,3,24,1
94,7,0,5,13,20,1
93,7,0,5,18,20,1
94,7,0,5,23,18,1
94,7,0,5,22,18,1
17,2,0,1,0,4,1
54,4,0,2,0,33,1
54,4,0,2,0,31,1
56,4,0,2,0,30,1
58,4,0,2,0,33,1
44,3,0,2,0,28,1
89,3,0,8,0,49,1
73,3,0,5,0,46,1
27,2,0,2,0,12,1
38,3,0,3,0,22,1
31,2,0,2,0,13,1
98,7,0,5,2,43,1
48,1,0,4,0,30,1
33,3,0,2,0,17,1
42,6,0,2,0,14,1
49,2,0,3,0,18,1
50,3,0,3,0,25,1
56,2,0,2,20,10,1
29,2,0,1,0,16,1
33,2,0,2,0,17,1
70,2,0,3,18,26,1
173,15,0,6,8,50,1
164,15,0,6,5,44,1
44,2,0,5,0,23,1
32,1,0,2,0,18,1
250,7,0,3,28,39,1
27,2,0,2,4,5,1
118,14,0,3,2,54,1
250,7,0,3,33,35,1
35,3,0,2,0,13,1
22,2,0,2,0,8,1
36,2,0,1,0,20,1
189,3,0,7,8,53,1
42,4,0,3,0,15,1
97,3,0,7,24,24,1
31,2,0,3,4,8,1
33,2,0,3,4,8,1
33,2,0,3,4,10,1
32,2,0,3,4,10,1
31,2,0,3,4,8,1
31,2,0,3,4,8,1
250,7,0,3,38,41,1
246,7,0,3,38,41,1
250,7,0,3,33,47,1
246,7,0,3,33,46,1
25,1,0,2,0,12,1
60,5,0,5,12,15,1
59,5,0,4,12,15,1
39,4,0,2,0,27,1
54,1,0,3,23,9,1
30,2,0,2,0,13,1
89,12,0,3,0,37,1
88,11,0,3,0,37,1
54,1,0,3,19,10,1
69,9,0,1,1,26,1
72,3,0,3,25,21,1
59,6,0,1,12,25,1
93,2,0,7,0,47,1
72,4,0,5,5,36,1
71,6,0,3,0,29,1
114,9,0,3,0,55,1
41,2,0,3,5,21,1
107,12,0,2,1,55,1
41,2,0,3,0,21,1
42,1,0,4,0,18,1
35,1,0,3,0,12,1
51,2,0,4,0,22,1
236,19,0,8,36,57,1
163,14,0,6,7,46,1
199,4,0,7,8,57,1
66,3,0,4,3,18,1
66,3,0,6,9,27,1
62,3,0,6,6,27,1
62,7,0,2,5,31,1
158,3,0,12,33,52,1
80,4,0,4,26,16,1
82,6,0,5,4,38,1
73,3,0,7,6,34,1
164,14,0,6,8,46,1
174,15,0,6,9,50,1
234,19,0,8,34,57,1
165,14,0,6,8,46,1
162,14,0,5,7,46,1
17,1,0,1,0,9,1
249,32,0,3,62,35,1
79,11,0,3,5,30,1
76,5,0,4,12,38,1
44,2,0,4,0,22,1
90,8,0,8,7,34,1
70,2,0,5,17,23,1
483,21,0,4,76,66,1
33,2,0,4,2,12,1
19,1,0,1,1,6,1
24,1,0,2,0,12,1
107,8,0,5,5,61,1
67,6,0,3,12,27,1
71,2,0,4,0,33,1
54,5,0,3,0,22,1
68,4,0,6,3,25,1
231,10,0,4,56,42,1
34,1,0,3,0,20,1
60,5,0,3,0,28,1
32,2,0,2,0,19,1
479,19,0,4,63,66,1
89,6,0,5,13,36,1
155,10,0,9,3,66,1
46,2,0,4,0,18,1
90,7,0,4,23,21,1
38,4,0,3,0,14,1
71,2,0,4,20,14,1
56,2,0,2,24,9,1
98,11,0,6,5,31,1
104,12,0,5,5,41,1
32,1,0,3,0,13,1
23,1,0,4,4,2,1
21,2,0,1,0,16,1
63,2,0,6,0,35,1
32,1,0,4,0,16,1
33,1,0,5,0,16,1
224,13,0,9,43,78,1
223,13,0,9,51,77,1
224,13,0,9,38,76,1
224,13,0,9,53,75,1
42,2,0,3,0,19,1
30,4,0,3,9,3,1
23,3,0,1,0,14,1
57,4,0,3,5,24,1
61,2,0,2,25,10,1
84,6,0,5,20,32,1
84,6,0,5,23,32,1
46,5,0,2,1,20,1
27,3,0,2,1,7,1
19,1,0,4,0,3,1
41,3,0,2,0,17,1
100,6,0,4,24,32,1
36,3,0,3,0,13,1
24,1,0,2,1,15,1
93,3,0,6,20,30,1
46,3,0,2,0,20,1
41,2,0,3,3,15,1
56,5,0,4,0,19,1
59,5,0,4,0,23,1
56,2,0,2,22,10,1
30,3,0,1,1,9,1
36,1,0,4,0,12,1
46,3,0,4,2,25,1
124,12,0,5,0,54,1
145,8,0,4,46,35,1
35,1,0,3,0,24,1
26,2,0,2,1,10,1
32,2,0,2,0,15,1
54,3,0,5,0,29,1
61,5,0,8,6,32,1
42,2,0,7,5,21,1
70,2,0,5,20,23,1
99,8,0,5,14,38,1
70,4,0,5,1,48,1
41,2,0,4,0,24,1
32,2,0,3,0,13,1
29,1,0,3,0,10,1
19,1,0,1,0,6,1
40,3,0,4,0,12,1
30,1,0,3,0,10,1
35,2,0,3,0,11,1
118,14,0,3,2,54,1
41,2,0,3,0,23,1
48,2,0,3,4,26,1
17,1,0,1,0,10,1
63,3,0,7,0,34,1
40,2,0,4,0,25,1
62,3,0,7,0,34,1
63,3,0,7,0,34,1
119,8,0,1,47,23,1
51,3,0,5,0,21,1
113,6,0,4,25,33,1
113,6,0,4,16,35,1
69,4,0,4,15,19,1
261,7,0,3,35,56,1
99,8,0,5,1,51,1
62,3,0,6,5,18,1
27,3,0,2,0,10,1
25,1,0,2,0,18,1
32,1,0,4,0,9,1
68,2,0,3,17,19,1
58,3,0,3,0,31,1
123,12,0,4,0,54,1
72,4,0,4,0,35,1
95,8,0,4,21,24,1
41,2,0,4,0,22,1
53,2,0,5,0,30,1
72,3,0,3,17,22,1
72,3,0,3,14,22,1
63,1,0,3,22,11,1
35,2,0,2,1,12,1
27,2,0,2,1,11,1
17,1,0,1,5,1,1
29,3,0,3,1,12,1
66,1,0,8,0,25,1
58,2,0,5,0,31,1
44,1,0,4,1,18,1
46,1,0,3,1,18,1
15,1,0,2,0,3,1
58,2,0,4,1,37,1
67,2,0,5,20,21,1
43,2,0,4,0,18,1
56,3,0,4,0,36,1
143,9,0,3,28,42,1
50,4,0,3,1,21,1
58,1,0,3,23,15,1
24,1,0,1,0,15,1
48,4,0,2,9,16,1
25,1,0,3,0,11,1
44,2,0,1,0,20,1
29,2,0,3,0,9,1
153,17,0,5,19,50,1
43,2,0,4,0,24,1
92,3,0,6,21,27,1
298,39,0,5,101,44,1
138,9,0,5,24,39,1
138,9,0,5,27,39,1
55,4,0,3,1,29,1
68,2,0,3,19,20,1
51,3,0,3,0,33,1
23,2,0,1,0,7,1
36,1,0,3,1,23,1
23,1,0,2,0,7,1
55,1,0,3,22,8,1
48,2,0,4,0,23,1
40,4,0,1,0,14,1
81,6,0,4,3,53,1
32,3,0,3,0,10,1
102,6,0,3,21,30,1
102,6,0,3,29,29,1
42,2,0,3,0,17,1
52,2,0,5,1,30,1
58,2,0,2,20,19,1
57,2,0,1,20,19,1
23,2,0,3,0,12,1
56,2,0,4,8,14,1
48,2,0,3,4,26,1
46,3,0,5,0,21,1
41,4,0,3,6,7,1
32,2,0,4,0,9,1
24,1,0,1,0,15,1
15,1,0,1,0,7,1
29,2,0,5,0,6,1
32,2,0,4,0,17,1
25,1,0,3,0,10,1
83,3,0,5,18,22,1
84,5,0,6,12,42,1
40,2,0,4,0,14,1
25,1,0,2,0,9,1
52,3,0,5,0,33,1
17,1,0,2,0,9,1
51,1,0,2,19,14,1
45,3,0,3,0,30,1
203,9,0,5,18,57,1
53,1,0,4,0,29,1
59,1,0,2,20,11,1
205,9,0,4,100,27,1
208,9,0,4,68,32,1
34,2,0,3,0,14,1
14,1,0,1,2,2,1
45,3,0,4,1,19,1
30,1,0,4,0,11,1
76,9,0,2,5,23,1
84,9,0,2,5,30,1
2307,4,0,2,466,161,1
61,7,0,2,0,20,1
49,4,0,4,3,20,1
20,1,0,2,2,9,1
60,6,0,2,0,22,1
93,4,0,6,13,28,1
19,2,0,1,0,8,1
64,3,0,8,0,34,1
41,2,0,3,0,15,1
43,2,0,3,0,22,1
41,4,0,3,6,7,1
33,1,0,3,2,16,1
180,25,0,3,16,58,1
36,3,0,1,0,19,1
260,27,0,4,52,67,1
106,11,0,8,0,34,1
39,4,0,3,0,9,1
63,4,0,5,4,27,1
10,2,0,1,0,3,1
41,3,0,4,0,18,1
51,3,0,5,0,21,1
41,2,0,3,0,16,1
107,7,0,6,2,53,1
82,2,0,7,0,63,1
24,1,0,2,0,11,1
32,3,0,2,0,14,1
25,2,0,2,0,9,1
33,2,0,4,0,16,1
46,4,0,1,0,20,1
38,2,0,3,0,14,1
41,2,0,3,0,16,1
46,3,0,5,0,21,1
34,2,0,2,0,20,1
106,11,0,3,4,48,1
77,7,0,3,4,33,1
65,5,0,3,0,34,1
83,7,0,3,0,43,1
77,7,0,2,0,42,1
246,6,0,2,31,43,1
246,6,0,2,38,37,1
12,1,0,1,2,3,1
53,1,0,4,19,12,1
13,2,0,1,0,9,1
26,3,0,1,0,15,1
54,1,0,5,0,28,1
60,5,0,2,20,18,1
131,12,0,6,28,46,1
131,12,0,6,25,47,1
131,12,0,6,27,46,1
131,12,0,6,26,46,1
173,15,0,6,8,50,1
69,1,0,4,18,29,1
39,2,0,4,0,18,1
73,5,0,3,2,37,1
22,1,0,2,0,19,1
135,4,0,7,11,51,1
190,18,0,4,25,87,1
79,6,0,5,4,36,1
37,2,0,3,0,18,1
40,2,0,4,4,13,1
39,3,0,3,4,7,1
43,2,0,2,0,27,1
32,2,0,3,4,7,1
41,3,0,4,0,13,1
73,5,0,4,1,37,1
33,1,0,2,0,20,1
48,2,0,3,0,20,1
55,2,0,6,0,20,1
54,2,0,5,0,35,1
28,1,0,3,0,10,1
31,2,0,1,0,18,1
65,2,0,5,16,15,1
57,2,0,5,12,14,1
49,3,0,3,1,20,1
57,2,0,5,9,15,1
173,15,0,6,8,50,1
53,2,0,4,0,29,1
56,1,0,5,0,28,1
130,5,0,6,31,43,1
130,5,0,6,33,43,1
130,5,0,6,35,44,1
124,12,0,5,0,54,1
23,2,0,2,0,5,1
38,2,0,3,0,15,1
66,3,0,5,5,30,1
34,4,0,1,7,14,1
41,4,0,1,1,24,1
53,6,0,1,0,21,1
29,1,0,3,0,18,1
43,3,0,4,0,21,1
36,1,0,6,0,20,1
26,1,0,3,0,13,1
42,3,0,5,0,12,1
50,2,0,4,0,23,1
63,2,0,6,0,35,1
68,2,0,4,22,18,1
34,3,0,4,0,9,1
124,4,0,4,29,28,1
173,15,0,6,8,50,1
52,2,0,4,2,26,1
23,1,0,3,0,18,1
22,3,0,2,8,8,1
44,3,0,4,0,20,1
43,3,0,4,0,18,1
44,3,0,4,1,18,1
43,3,0,4,0,18,1
46,3,0,4,0,24,1
45,3,0,4,0,20,1
35,2,0,4,0,13,1
122,10,0,5,21,57,1
21,1,0,3,0,8,1
34,1,0,5,4,13,1
52,3,0,4,0,21,1
39,4,0,1,11,12,1
33,3,0,1,4,10,1
51,3,0,4,0,20,1
41,3,0,3,0,13,1
42,3,0,3,0,16,1
60,1,0,3,20,11,1
44,3,0,4,0,25,1
24,2,0,2,0,6,1
34,4,0,2,0,21,1
47,5,0,3,6,10,1
30,3,0,2,2,13,1
79,9,0,4,6,24,1
40,2,0,4,0,15,1
32,2,0,2,7,9,1
34,5,0,1,1,10,1
90,6,0,8,0,37,1
80,5,0,3,16,44,1
63,4,0,2,1,27,1
64,4,0,3,1,27,1
33,2,0,3,7,9,1
63,5,0,6,6,18,1
94,6,0,4,22,24,1
44,6,0,1,5,12,1
54,7,0,1,5,23,1
150,20,0,7,21,32,1
45,3,0,3,0,30,1
71,3,0,3,0,36,1
58,6,0,3,2,30,1
69,5,0,7,0,28,1
132,7,0,5,22,24,1
68,3,0,5,22,13,1
29,2,0,2,0,8,1
97,5,0,4,23,37,1
97,5,0,4,21,39,1
81,2,0,5,25,24,1
73,2,0,5,25,20,1
69,1,0,3,24,26,1
70,1,0,4,24,26,1
62,5,0,3,0,36,1
31,3,0,1,0,16,1
65,5,0,4,0,30,1
41,3,0,5,1,11,1
16,1,0,2,0,7,1
30,2,0,2,8,6,1
110,10,0,4,28,32,1
137,8,0,8,5,44,1
85,5,0,5,2,29,1
49,3,0,3,0,20,1
34,2,0,3,2,7,1
36,1,0,3,1,27,1
280,17,0,7,34,84,1
32,3,0,3,0,9,1
99,5,0,6,0,44,1
28,2,0,2,0,13,1
40,2,0,3,0,20,1
38,3,0,3,0,14,1
25,1,0,3,0,5,1
43,4,0,1,2,22,1
33,2,0,2,0,8,1
37,2,0,5,0,14,1
49,2,0,4,0,17,1
36,1,0,3,1,27,1
31,1,0,4,0,12,1
36,2,0,3,0,17,1
30,1,0,2,0,18,1
42,2,0,3,0,17,1
34,2,0,1,0,20,1
29,1,0,3,0,19,1
31,2,0,4,0,8,1
70,1,0,5,18,27,1
65,1,0,5,25,17,1
27,1,0,2,0,20,1
17,1,0,2,0,8,1
23,3,0,3,8,8,1
41,1,0,7,1,26,1
24,1,0,2,0,16,1
34,4,0,3,8,13,1
43,2,0,4,0,22,1
64,2,0,5,16,10,1
30,2,0,3,0,10,1
70,2,0,4,18,17,1
64,2,0,6,0,27,1
64,2,0,6,0,24,1
51,3,0,5,0,27,1
88,5,0,4,0,51,1
59,4,0,4,0,27,1
82,5,0,4,0,39,1
35,1,0,2,1,19,1
61,5,0,5,6,28,1
46,2,0,4,0,20,1
46,3,0,4,0,21,1
32,2,0,2,0,18,1
17,1,0,1,0,16,1
53,3,0,4,4,25,1
143,17,0,3,14,31,1
20,3,0,1,0,11,1
35,1,0,4,0,12,1
214,9,0,4,56,39,1
239,4,0,9,105,32,1
61,3,0,5,0,33,1
41,1,0,4,0,15,1
38,1,0,4,0,20,1
36,1,0,4,0,13,1
39,4,0,2,0,20,1
58,5,0,4,0,30,1
47,5,0,4,0,16,1
64,3,0,5,0,25,1
39,2,0,3,0,25,1
41,2,0,3,0,32,1
52,3,0,4,0,33,1
61,3,0,6,2,34,1
61,3,0,6,3,32,1
60,3,0,6,2,32,1
83,6,0,7,0,33,1
15,2,0,2,0,5,1
41,2,0,4,2,7,1
28,2,0,1,0,10,1
41,2,0,4,2,7,1
39,3,0,3,0,16,1
46,3,0,4,0,21,1
42,1,0,4,5,14,1
21,1,0,3,1,7,1
43,2,0,4,0,31,1
19,2,0,1,0,4,1
46,3,0,3,0,17,1
60,3,0,2,2,29,1
151,13,0,9,6,35,1
49,5,0,3,5,24,1
46,1,0,3,0,20,1
47,1,0,4,0,20,1
102,2,0,8,20,31,1
87,1,0,7,20,27,1
102,2,0,8,22,30,1
87,1,0,7,22,26,1
43,2,0,3,0,18,1
96,7,0,6,0,37,1
59,4,0,4,3,37,1
93,1,0,8,19,30,1
92,1,0,7,19,30,1
102,2,0,8,18,30,1
86,1,0,6,18,26,1
102,2,0,8,19,29,1
93,1,0,8,20,29,1
92,1,0,7,20,29,1
26,2,0,2,1,6,1
33,3,0,2,0,11,1
76,5,0,6,0,36,1
64,1,0,4,22,11,1
30,1,0,2,0,23,1
74,5,0,5,0,35,1
88,5,0,4,0,43,1
42,3,0,3,1,15,1
44,2,0,4,0,23,1
